#SampleID	V_D0_P1	V_D0_P2	V_D0_P3	V_W10_P1	V_W10_P2	V_W10_P3	V_W17_P1	V_W17_P2	V_W17_P3	Taxa
#RatonA	V_D0_R1	V_D0_R2	V_D0_R3	V_W!0_R1	V_W10_R2	V_W10_R3	V_W!7_R1	V_W17_R2	V_W17_R3	Taxa
#RatonB	V_D0_R6	V_D0_R5	V_D0_R4	V_W10_R6	V_W10_R5	V_W10_R4	V_W17_R6	V_W17_R5	V_W17_R4	Taxa
scaffold_5436	94.97032208	112.4234934	14.72397647	56.75660348	77.64988511	60.01103219	41.3078293	107.1339357	70.54675413	Siphoviridae
scaffold_3441	158.4885229	36.6654519	27.01143191	120.3177551	6.331123596	62.38515463	104.4080638	183.4367422	161.7743048	Siphoviridae
scaffold_657	41.34695476	72.25286847	108.6752122	310.0511458	542.7103452	460.4076153	128.8679959	435.712607	199.7764024	Siphoviridae
scaffold_4300	140.3563331	25.40564325	56.74004071	43.20319744	110.8259803	55.67307603	11.79133922	34.40411114	52.8612105	Siphoviridae
scaffold_2027	167.0263498	28.64191662	27.19619341	96.39846945	59.34813446	168.1778444	71.32876408	167.1776255	49.42591639	Siphoviridae
scaffold_3321	170.717799	21.19513387	31.55762801	45.05384613	123.2782006	71.45585653	85.25526238	111.6199556	50.40052028	Siphoviridae
scaffold_5638	202.2731348	6.393473135	15.07222568	0	8.831827571	20.47680127	0	0	0	Siphoviridae
scaffold_4758	66.07049111	90.27730483	67.56294547	46.29960981	27.71276175	114.7369537	103.1975541	155.6728478	226.5992857	Siphoviridae
scaffold_5737	93.61965782	80.8748337	49.57095573	0	8.937522013	10.36092817	47.54541918	117.9165638	18.26988702	Siphoviridae
scaffold_2099	89.13263958	92.49549719	42.45270541	201.6607097	169.6083165	146.8099347	125.115402	148.5959973	191.8459848	Siphoviridae
scaffold_3175	133.2303294	32.59437832	58.91010907	87.76083596	54.03033806	38.27713318	31.93645681	76.09896844	101.2436657	Siphoviridae
scaffold_2989	71.79268	81.54645516	72.70646735	50.66884898	17.33027551	33.48387831	52.24258885	50.8101695	546.1534566	Siphoviridae
scaffold_5852	88.41531659	91.76587338	46.35696181	0	27.16365202	0	21.67559229	14.05418507	9.254557222	Siphoviridae
scaffold_4956	105.2079363	85.20831827	36.36502102	219.535639	219.1752409	65.87297939	129.5509313	233.0978252	66.37529388	Siphoviridae
scaffold_5931	188.0261072	19.8275827	19.47596888	160.1581613	36.5192831	148.173939	97.13680262	160.6048585	102.6463897	Siphoviridae
scaffold_4286	79.82669024	133.3971793	14.15140968	37.71325304	58.96718037	98.26520246	99.98897384	106.7814751	75.33713775	Siphoviridae
scaffold_5517	77.23137457	94.47205644	55.67803777	50.8734762	43.5006605	20.1714622	23.14128161	141.7927125	84.47694381	Siphoviridae
scaffold_6096	52.69381971	82.2496657	92.9921882	54.23471432	102.0244999	10.75210082	29.60428634	88.77711506	56.87897762	Siphoviridae
scaffold_1400	147.1482015	19.13545252	61.84527384	64.81860792	42.63446174	63.26336556	40.82487331	136.7634299	59.26365525	Siphoviridae
scaffold_2424	146.7893581	58.9457289	23.5164745	58.6014385	20.04346053	92.94247533	54.64596897	114.0730098	66.5801559	Siphoviridae
scaffold_1842	52.54590113	159.2019855	17.53780553	102.1557771	277.4675551	81.01004888	48.10859478	181.8411039	37.81287383	Siphoviridae
scaffold_6124	52.85134982	77.44480588	99.22360825	265.1846486	153.4942589	172.5479138	163.3103419	154.0194897	560.9820241	Siphoviridae
scaffold_5591	45.23686932	120.8471727	63.72537016	122.0185364	224.0458018	264.8204482	60.761927	63.64175915	273.895698	Siphoviridae
scaffold_4311	103.9154274	58.99754932	67.96108425	43.32320632	44.45353211	154.5998496	45.32568959	147.5819564	681.5320354	Siphoviridae
scaffold_716	23.64924051	94.8477348	112.7305525	588.9675891	376.6851931	448.068336	897.9672545	708.3933906	350.4110909	Siphoviridae
scaffold_2196	41.71621692	83.34687997	106.2624156	614.8449505	439.3884233	542.0528328	964.9745518	734.2795825	362.6374837	Siphoviridae
scaffold_1367	79.30643809	102.7239869	49.43616816	95.74124657	83.96511731	25.30776455	40.20063978	115.5574755	80.67063848	Siphoviridae
scaffold_2270	148.5754981	40.03908434	43.09095741	80.8543611	28.85700693	22.30188454	86.99023552	151.791474	145.0142868	Siphoviridae
scaffold_2693	21.18679637	5.890093932	204.8117105	71.3662347	200.699561	81.74657939	20.19920583	0	0	Siphoviridae
scaffold_3457	85.6296959	114.8521602	32.49084135	9.277233169	31.73093726	51.49825037	16.88007829	36.11794989	6.486368794	Siphoviridae
scaffold_4709	131.1399142	39.8192826	62.0222721	11.4872138	15.71589519	0	16.72093951	24.3937118	0	Siphoviridae
scaffold_5956	84.57707116	96.16247891	52.76573216	120.5311972	68.70884502	10.62020557	29.24113268	82.94819566	60.86301788	Siphoviridae
scaffold_3053	67.7547449	4.250252267	161.5678607	274.6527797	243.6556807	81.67539224	106.1937403	47.08446635	6.000911003	Siphoviridae
scaffold_3576	83.15800799	43.56138342	106.8565658	228.2393309	335.0278395	663.6481348	89.97846333	127.9012457	96.41184891	Siphoviridae
scaffold_1907	148.4671053	49.43321762	35.8571743	221.1501957	88.24671465	158.323051	114.0094849	98.92547809	19.32771471	Siphoviridae
scaffold_3698	67.21519886	42.07160061	124.6850003	174.7723798	92.98711092	200.1933307	123.6671407	118.5581254	166.321941	Siphoviridae
scaffold_2893	87.28360832	21.47638063	125.3677076	260.2145973	226.034909	507.690184	66.13475711	49.70292609	5.775695215	Siphoviridae
scaffold_4613	106.0396078	96.86231329	31.43908478	192.7675695	178.4051185	121.3933177	117.6023203	122.404342	63.42466802	Siphoviridae
scaffold_725	165.173667	21.04646601	48.211549	115.4742413	62.53481953	136.0856591	78.79023029	141.3396144	71.76550755	Siphoviridae
scaffold_5689	22.07744451	133.4219295	79.58092135	77.90757369	44.41123569	0	35.43852783	45.95580338	9.078447665	Siphoviridae
scaffold_5179	164.6261907	3.023669398	67.71711594	500.6883308	54.29894526	464.8371317	171.0922441	170.7232393	217.7243281	Siphoviridae
scaffold_3959	14.85334098	136.2683568	84.77282719	71.34254663	118.5206196	28.28750048	42.65150776	45.08919843	7.125801714	Siphoviridae
scaffold_2806	21.72325086	112.7323389	102.032727	609.7770327	458.8367255	522.2407788	1094.706013	818.6608157	400.7578903	Siphoviridae
scaffold_2797	158.643896	47.20888108	30.78291514	109.5314714	52.72580057	57.90600787	35.43010012	103.3759677	85.09020656	Siphoviridae
scaffold_6013	75.18710426	63.31366912	98.19614485	121.1255325	138.0952921	37.35400705	90.60473582	119.0817292	112.9165502	Siphoviridae
scaffold_3707	0	237.1404556	0	0	0	0	0	0	0	Siphoviridae
scaffold_3287	177.3826682	13.31168963	47.07225307	89.60479312	82.74836739	92.37417146	58.69346199	133.1963935	62.64903805	Siphoviridae
scaffold_1681	43.57956413	95.78783406	98.99817417	529.8371176	414.217793	551.3256756	882.4348735	750.0916046	356.7262995	Siphoviridae
scaffold_5133	181.046529	33.00928603	24.76007944	133.3169715	149.2312179	105.7210339	81.59254185	250.9346037	46.60565429	Siphoviridae
scaffold_3999	123.6947942	68.77622684	46.53897651	61.72699581	38.70624168	16.31660682	69.25985837	72.82253955	64.73655217	Siphoviridae
scaffold_2088	175.0505813	27.70299464	36.49572079	92.14147088	49.52382887	73.06865329	99.39423193	199.1613923	59.8209937	Siphoviridae
scaffold_4349	135.1345327	45.91699391	58.89884832	119.9959312	52.23556531	51.90402624	63.51551122	98.45231883	83.89762866	Siphoviridae
scaffold_4908	8.594910795	108.0563271	123.9257415	0	40.34244487	205.7768093	0	0	8.246714344	Siphoviridae
scaffold_5674	193.7817411	11.24175564	35.96667161	64.86126422	88.73803938	123.4447468	94.41290939	162.988023	63.48872573	Siphoviridae
scaffold_3032	111.9784875	78.21155485	51.07796717	25.61177978	55.48001036	20.31027114	20.19379025	89.135859	74.6125156	Siphoviridae
scaffold_3073	145.5316213	73.64105752	22.64404341	189.6587617	165.1211426	92.29112941	42.35161526	117.4688977	51.23329893	Siphoviridae
scaffold_3915	112.9059218	57.54599237	72.25433029	80.84004438	65.66812037	152.2530914	66.19040549	128.7511127	155.4327041	Siphoviridae
scaffold_2243	43.23613821	93.3316265	106.9559442	502.5935138	362.9045383	470.5212814	817.9490173	590.4650791	302.5932515	Siphoviridae
scaffold_5668	108.6551882	91.49652326	43.51791905	45.38131589	39.91314759	15.4232629	18.87361153	89.48610095	86.12233796	Siphoviridae
scaffold_4866	0	243.9465805	0	0	0	0	0	0	0	Siphoviridae
scaffold_5540	44.91978846	112.1053688	87.47349292	31.88507007	26.17357498	85.96907524	71.9391075	117.363391	17.83448317	Siphoviridae
scaffold_4605	88.06364391	77.14498977	79.35911602	0	0	8.984632189	0	0	7.921501449	Siphoviridae
scaffold_5611	154.9397021	43.07444047	47.01175207	141.7515674	17.63029602	71.5334526	145.3727007	31.92604773	189.207194	Siphoviridae
scaffold_3164	89.30106802	88.86271497	67.70054159	65.65174787	59.87967763	124.9492049	46.1890481	83.64899504	162.1862637	Siphoviridae
scaffold_5422	0	246.2519314	0	0	0	0	0	0	0	Siphoviridae
scaffold_2760	93.86960981	79.73924607	72.84242165	120.76823	99.13531054	79.80818194	61.52713847	135.3527194	233.6106859	Siphoviridae
scaffold_3501	93.14982485	66.0041746	87.35485972	46.76768332	70.38222013	37.08700984	20.42269651	150.6257365	85.01633341	Siphoviridae
scaffold_1674	89.03730739	107.3892425	50.63272696	0	0	26.62781908	0	0	0	Siphoviridae
scaffold_5164	81.42580742	104.1302314	62.25960126	0	41.69379966	9.666806138	8.872030431	38.82947246	0	Siphoviridae
scaffold_1689	0	248.2068615	0	0	1254.303057	62.34891053	0	133.171597	27.4856541	Siphoviridae
scaffold_2691	0	249.2748882	0	0	0	0	0	0	0	Siphoviridae
scaffold_5472	38.40095686	120.5649641	90.43510015	0	121.1245453	110.3261207	0	31.33427669	53.05717421	Siphoviridae
scaffold_2755	76.15673241	53.74472159	119.6610412	305.4955992	115.4875267	232.6966808	169.6818285	200.5960666	151.7638347	Siphoviridae
scaffold_1731	201.5927404	21.33175854	26.82044199	160.8209932	35.36076418	59.21122185	79.42446266	127.0505823	46.18125324	Siphoviridae
scaffold_1776	215.9018682	15.97955979	18.83542218	5.867072223	0	23.26309001	5.33761719	6.229520553	24.61250687	Siphoviridae
scaffold_3660	49.21186463	187.5204089	14.07859892	139.8930681	125.3938445	15.30150508	28.08692278	23.90221601	53.96365356	Siphoviridae
scaffold_621	30.7220898	101.233781	118.8970224	598.583001	481.903308	446.6884328	870.7700903	675.1214087	408.2288019	Siphoviridae
scaffold_2975	78.70408138	107.3178868	65.09105417	0	0	53.39248583	0	0	5.884334564	Siphoviridae
scaffold_2908	74.46661328	113.8626324	62.87415089	29.00050696	22.67211109	59.13655449	42.21351941	67.44927961	205.6596367	Siphoviridae
scaffold_194	50.22067839	52.45188687	148.62988	721.9548036	634.135639	985.7720307	281.2232573	134.9568284	152.8527607	Siphoviridae
scaffold_1113	118.0674791	83.60839034	50.84471024	163.4606083	300.1401601	173.9705163	147.9269499	201.7238862	177.4453779	Siphoviridae
scaffold_4093	153.6732729	25.8923414	73.24755191	135.9452336	53.65081461	273.6595039	72.30364877	57.36728085	18.27863696	Siphoviridae
scaffold_4101	48.33510463	189.3042136	15.28332938	57.60357249	71.64421905	45.67992486	11.4338888	14.82718323	73.2267728	Siphoviridae
scaffold_828	29.46272976	110.9921926	113.3848609	465.8514296	334.3033884	411.2439642	902.6399532	777.7204263	322.0223504	Siphoviridae
scaffold_3635	178.5145728	47.5741014	28.03826565	19.21409362	6.571799889	30.47374719	118.8652215	215.9113963	204.8674263	Siphoviridae
scaffold_2925	248.3806173	0	6.065847754	0	5.687019033	13.18548824	0	2.942403251	5.812639961	Siphoviridae
scaffold_5734	0	255.4421948	0	0	0	0	0	0	0	Siphoviridae
scaffold_5633	162.9187817	70.26173171	22.58696958	522.3967908	30.88217968	122.7446821	244.0814648	59.34727237	63.12867625	Siphoviridae
scaffold_5399	190.5040573	17.08894532	49.44209754	75.29274478	111.5936944	218.9276031	121.0134753	193.1981974	61.4162202	Siphoviridae
scaffold_1493	195.5412852	17.30494403	44.57270533	108.718896	58.43379695	82.10917656	71.59048683	153.9135867	61.53437952	Siphoviridae
scaffold_1985	30.68521728	118.0795032	108.7652407	590.5932581	380.2366459	418.2532381	730.9538777	651.6694579	415.1336073	Siphoviridae
scaffold_4711	73.9405899	78.21644797	105.6054903	114.872138	31.43179038	86.53947809	133.7675161	215.4777875	152.5989237	Siphoviridae
scaffold_2017	104.2919136	62.67600226	91.64543138	346.0566985	157.8157796	96.55684431	72.29382017	104.3333773	38.08514309	Siphoviridae
scaffold_1495	186.8805746	20.52513623	52.92302477	207.2408503	143.5373161	242.4059904	133.8627378	209.9581777	86.93802729	Siphoviridae
scaffold_4400	186.7476392	35.35320497	38.46601821	54.91674041	30.05309213	47.90417875	59.95314729	48.59109593	23.0377026	Siphoviridae
scaffold_5391	108.1068959	76.0535494	76.8392727	0	60.03370896	0	13.68705292	8.87451527	0	Siphoviridae
scaffold_6059	72.27448278	3.348811251	185.5235628	27.05016847	83.26776579	96.52914295	9.84364526	23.93436539	14.18451213	Siphoviridae
scaffold_4229	0	64.82716408	196.4907165	0	51.17203774	76.27087333	0	7.564533964	0	Siphoviridae
scaffold_3215	180.4541349	50.3667289	32.26535673	79.59902134	54.45053512	84.16323633	85.28979546	143.9908795	74.2043953	Siphoviridae
scaffold_1502	41.66346589	138.993205	82.67550642	441.8125497	284.4484248	358.6033456	813.3426717	622.7155764	443.3657271	Siphoviridae
scaffold_4606	5.506263449	147.3379601	110.8181011	0	27.13733065	202.2381753	0	8.023180956	0	Siphoviridae
scaffold_3943	142.0263109	0	123.1651854	0	20.86864771	64.5126049	0	7.198144465	49.76910542	Siphoviridae
scaffold_5152	82.68470085	133.9539417	49.67456471	12.15751447	16.63294743	0	17.69663798	8.605710353	17.00035367	Siphoviridae
scaffold_3152	224.94602	10.81610292	30.59796903	318.8915267	137.4587453	287.5240481	154.1976781	185.529639	79.41026277	Siphoviridae
scaffold_1659	45.85117993	116.1600169	105.3231555	827.2476358	478.5355816	567.9563229	787.9521657	658.2729469	397.8838368	Siphoviridae
scaffold_267	88.14028596	116.8008938	62.98515524	47.74616889	391.281912	223.3914278	8.339994179	38.19081294	9.347161076	Siphoviridae
scaffold_2411	105.4981816	72.29634773	90.54320112	197.092201	99.86886058	112.8798046	77.03527787	135.6366056	222.0128428	Siphoviridae
scaffold_2037	101.0409752	95.81145233	71.52540366	196.7049644	220.5869977	143.2021291	174.8468185	170.0527612	295.352021	Siphoviridae
scaffold_5818	110.545757	47.36083422	111.6502981	52.76678585	45.1195831	104.6108214	33.60351207	37.35102899	59.95110219	Siphoviridae
scaffold_2976	167.6811776	58.36558634	45.45494093	101.0251202	51.83046002	46.73283547	85.78120478	146.0011054	111.8368423	Siphoviridae
scaffold_5009	63.74558839	132.9132647	74.85224314	0	0	18.91956201	0	0	0	Siphoviridae
scaffold_5321	67.92562698	149.2523696	54.41032288	379.0780553	425.102083	384.3876042	106.2876114	195.7495397	134.6925789	Siphoviridae
scaffold_1773	133.7576459	88.48078286	50.43728321	76.15734273	54.09991995	74.33004144	57.55965397	116.1096701	86.01434574	Siphoviridae
scaffold_2207	12.57182274	254.5960214	6.042228524	0	188.8291629	0	0	4.884910175	0	Siphoviridae
scaffold_1613	17.1647153	235.5372821	20.62412398	67.94866556	91.10273758	196.1364353	46.48627656	55.79314604	3.800616808	Siphoviridae
scaffold_1891	0.743722369	160.721902	112.5953085	0	37.7012231	335.0761829	23.39881079	36.84506794	12.84466928	Siphoviridae
scaffold_1117	112.765139	57.20691599	104.612455	99.32804741	41.35866595	193.494432	33.00268978	54.26056969	3.019445726	Siphoviridae
scaffold_2356	195.9642686	34.77938019	44.14861353	39.61860911	39.42039269	68.54783513	125.8240769	225.6273485	75.54591049	Siphoviridae
scaffold_5662	154.1753766	0	120.9783961	0	0	51.36207628	0	4.584674832	63.39832887	Siphoviridae
scaffold_5004	217.1247116	51.64334905	6.95691814	381.3955631	73.37744601	37.80607676	284.0880321	88.58432633	66.66514233	Siphoviridae
scaffold_6066	154.4811284	13.40188618	108.6048388	0	0	10.73077786	24.621314	19.15698537	0	Siphoviridae
scaffold_4561	80.58156786	121.124309	75.48843808	0	34.61770733	0	12.27717932	15.92074144	0	Siphoviridae
scaffold_5542	192.0708196	63.15795424	22.33365777	51.01611212	52.34714996	70.79806196	134.5957495	182.8160513	164.9689693	Siphoviridae
scaffold_3418	88.31935147	85.47092459	104.7761145	18.41053624	18.89087705	0	36.84810076	3.257979721	6.436052948	Siphoviridae
scaffold_3759	47.69454096	142.2076311	88.82583071	39.27139566	0	31.14241574	3.572747506	3.474787724	0	Siphoviridae
scaffold_4383	21.29118007	253.6586725	4.796670777	38.34912483	52.4662322	69.51097212	11.96174797	31.02339581	7.660737451	Siphoviridae
scaffold_2510	84.80706065	109.6880784	85.46387333	15.01712241	56.49939982	29.77163541	32.78868138	5.314943533	0	Siphoviridae
scaffold_1501	118.0240102	101.651597	62.18441015	150.7073457	154.6393815	111.2695033	154.1274567	204.1603191	188.9395742	Siphoviridae
scaffold_2306	29.3266199	236.5177462	16.58219364	113.6346395	55.87055948	45.05642247	31.01401426	25.1363775	34.75937521	Siphoviridae
scaffold_3423	138.7682491	59.31986114	84.71257428	46.07295743	78.79170951	255.7526209	33.53220144	123.9286209	6.44257157	Siphoviridae
scaffold_3855	222.9231688	32.10991022	29.11429558	284.3085415	85.30008902	106.7959487	156.0987708	42.36802575	6.974743052	Siphoviridae
scaffold_2923	4.038709225	126.5948577	154.0725329	0	28.43509517	112.07665	15.12677135	20.59682275	20.34423986	Siphoviridae
scaffold_2534	103.2122065	130.5738467	50.93423387	113.8182651	62.28685066	108.3101532	80.0764259	130.2489933	79.57838612	Siphoviridae
scaffold_1355	132.5908239	34.99627358	117.3514071	212.0129409	300.0613417	228.0347781	47.8875764	70.72434013	57.93022301	Siphoviridae
scaffold_3728	16.57977433	248.6830346	19.92129292	53.63162197	33.35206053	38.66377089	35.48495201	15.53040172	20.4532658	Siphoviridae
scaffold_5529	109.8220776	107.2182163	68.76571092	165.5702565	209.0954753	85.84872656	125.1378571	162.2756675	62.33330795	Siphoviridae
scaffold_1124	143.7084918	84.24571013	59.45474825	65.01576937	40.02723949	53.27642903	63.09187275	124.2580117	63.63996138	Siphoviridae
scaffold_940	67.32839553	109.0590607	111.3731167	49.36241789	85.71590916	140.017393	40.76252407	36.95708423	102.2108423	Siphoviridae
scaffold_3503	65.90904854	158.6959978	64.1732173	65.49720256	6.400577129	44.51966872	44.26434518	26.49272505	232.239576	Siphoviridae
scaffold_2201	53.47751908	207.830586	28.11177156	68.80166368	9.412898153	21.82402717	21.28157892	29.22080122	38.48328105	Siphoviridae
scaffold_1768	165.3836293	33.28302471	92.10840441	289.3006829	119.9388661	662.7599548	97.83360838	75.50036623	36.77646101	Siphoviridae
scaffold_3744	165.0853145	60.53297299	65.64329603	0	13.37906377	7.754919005	7.117332904	13.84437101	6.837297381	Siphoviridae
scaffold_2478	120.028448	70.83560918	100.8450079	89.17055263	27.95743511	120.8008626	67.60303613	77.58435644	88.32269231	Siphoviridae
scaffold_2125	131.8097292	103.6742315	56.70212735	177.5358197	171.8564386	127.5050306	177.9708834	227.6267422	189.7047934	Siphoviridae
scaffold_1466	163.2769123	67.33761206	62.89870151	89.7985241	59.67253605	12.20754593	60.68767385	104.4265497	68.1660167	Siphoviridae
scaffold_2358	58.70727728	120.5811061	114.7578864	270.5553131	98.70728779	246.0193218	187.7227126	251.5202544	269.8744354	Siphoviridae
scaffold_5714	201.0390954	32.27268913	60.86472795	143.3762272	8.916181225	67.18522594	149.410458	36.9050998	91.13131323	Siphoviridae
scaffold_5990	65.25138969	88.13207641	141.1240973	463.4005361	275.6469019	127.8187733	97.7582487	90.32396041	9.391189464	Siphoviridae
scaffold_1665	66.37668951	179.5110633	48.82920681	52.9810768	22.88984489	26.53532359	43.63365722	75.00543014	122.8261658	Siphoviridae
scaffold_1064	91.88063487	121.4487253	81.88894468	99.76346019	62.55720936	102.1875338	96.05499807	180.9577999	435.9479971	Siphoviridae
scaffold_4533	99.33425843	92.93501108	103.0043699	84.03208123	76.64402088	26.65514648	40.77273427	124.9126276	90.0875679	Siphoviridae
scaffold_2274	203.4335745	48.79350978	43.13540399	56.30452807	36.10846471	44.64977605	122.9364175	240.3768186	209.1343791	Siphoviridae
scaffold_1628	180.6848902	0	114.9355374	5.469663323	3.741579857	21.68735365	15.92342776	7.743414727	15.29691142	Siphoviridae
scaffold_2566	66.96506255	164.0175212	64.81606814	22.97442759	41.90905384	18.21883749	13.93411626	24.3937118	0	Siphoviridae
scaffold_1663	219.8123738	22.75155442	53.63541153	217.1906099	87.61908185	112.6140508	111.4615576	188.2312574	72.03297171	Siphoviridae
scaffold_2615	174.7599203	76.07212699	45.40137515	85.55993725	26.60370973	49.34506456	116.0506585	235.3725546	76.13581017	Siphoviridae
scaffold_1647	48.34180331	104.7152997	143.598287	544.5455881	650.4604334	477.8597741	871.1077746	681.8875005	365.2691443	Siphoviridae
scaffold_6112	143.5465614	70.64008123	85.24735307	40.75702337	18.58684269	53.86754341	29.66322967	69.72060385	75.98963461	Siphoviridae
scaffold_2854	121.4785259	95.41043914	82.55201527	102.4843045	72.90966816	143.0362081	110.3913513	89.95410214	169.1034729	Siphoviridae
scaffold_5089	64.39289459	119.3448319	116.0561377	144.6019602	90.67342973	114.6700871	131.5528221	117.2836739	547.6328055	Siphoviridae
scaffold_6097	57.63386531	203.1063173	39.57114392	108.4694286	92.74954538	43.00840326	54.27452496	28.79257786	18.95965921	Siphoviridae
scaffold_5386	30.4246957	34.11515014	235.7897186	12.52575493	42.84186206	9.932987124	13.67449023	8.866369776	0	Siphoviridae
scaffold_2702	156.4208671	82.67749676	61.48857811	166.9577686	73.42019431	204.9022184	82.45522427	90.04285345	144.5252903	Siphoviridae
scaffold_1962	34.25136093	231.9876498	34.75264159	65.80551316	85.7427485	161.5222309	41.05173025	67.65264089	13.14550883	Siphoviridae
scaffold_5357	66.71999371	176.2124259	58.3031749	12.48564501	8.540934806	108.9129773	4.543567277	8.837977924	26.18878819	Siphoviridae
scaffold_5614	223.8017919	41.47909082	37.60940165	64.43253065	26.44544403	40.87625863	143.0279797	255.4083819	193.7121272	Siphoviridae
scaffold_994	56.12514803	118.8625139	128.4785689	601.5671606	519.1544452	548.1287909	998.8778322	729.6749903	469.3428905	Siphoviridae
scaffold_1520	140.6073516	89.50003382	73.38814222	81.19982912	68.08813555	81.00913424	54.33182052	84.3619768	106.2195802	Siphoviridae
scaffold_746	115.2512876	45.52965133	142.7917492	96.86739527	99.95626986	135.4050656	43.01739298	78.44609195	18.36659961	Siphoviridae
scaffold_2731	143.6141827	48.468553	111.9298071	135.8289051	161.2351472	41.18438616	11.63025535	50.90116443	55.86328159	Siphoviridae
scaffold_5323	152.4552961	21.54157911	130.5847749	74.57273219	42.5102083	108.4170166	63.32027912	103.3733524	130.347657	Siphoviridae
scaffold_4616	152.9258255	54.77101892	97.66720801	68.06389023	23.2799046	179.9166994	53.66545922	48.1791016	55.51965043	Siphoviridae
scaffold_506	232.4160388	25.7517428	47.42826087	185.9096722	112.9442413	195.8824426	174.100391	236.9654941	80.89824865	Siphoviridae
scaffold_2202	88.66154005	156.0302677	61.30531762	0	0	27.30756869	0	0	4.815265453	Siphoviridae
scaffold_4652	16.62233479	194.8579926	94.86904772	0	70.21911883	18.0894099	12.45161479	8.073472521	0	Siphoviridae
scaffold_2590	108.6196015	104.9956386	93.38286941	208.1716778	113.3941794	97.82589353	92.58865995	122.7954645	207.5399814	Siphoviridae
scaffold_4982	168.9883049	48.58621709	90.24289892	291.3697994	97.62344306	282.9278293	251.0108096	216.7692193	62.36240847	Siphoviridae
scaffold_5479	38.43657927	211.5762173	59.11444356	12.65937847	17.31955796	10.03895127	18.42715783	22.40238838	0	Siphoviridae
scaffold_2873	74.92700263	138.4982746	96.02979229	8.225925251	92.84598478	84.80160526	26.94097125	7.278413104	34.50795116	Siphoviridae
scaffold_3446	102.3563367	152.4942054	56.76250311	9.261493038	69.68962278	14.68882181	28.64744607	9.833637467	0	Siphoviridae
scaffold_698	212.8294402	56.68068372	42.3901988	165.7699039	170.6349139	137.716201	129.2661711	254.2375631	86.09821641	Siphoviridae
scaffold_2641	65.53557913	64.86810515	184.8766111	387.1158135	342.381359	356.5985069	202.0598575	386.1196066	360.8800004	Siphoviridae
scaffold_2548	308.1570655	7.546511562	0	0	0	0	5.545638229	0	15.98232579	Siphoviridae
scaffold_3649	84.21435531	116.8444439	115.2408335	130.0154798	85.64441966	84.00979829	147.1961887	139.7516954	545.4180156	Siphoviridae
scaffold_4252	190.1597277	2.655363892	123.632226	10.72440864	7.336142823	17.00902078	0	7.591284771	14.9963827	Siphoviridae
scaffold_3620	46.53942571	147.0655909	123.0219501	38.32028078	72.08680882	72.17191996	10.45865714	13.56252702	70.33008719	Siphoviridae
scaffold_4575	249.1896937	34.89209575	32.90240095	90.1895745	23.13566727	62.58069087	186.6653581	43.89054465	39.41118751	Siphoviridae
scaffold_4289	69.38500854	189.4988066	58.20099467	0	14.74761729	0	15.69073944	19.0756514	7.536689175	Siphoviridae
scaffold_5784	133.9945766	118.7023052	65.16670433	354.6331759	372.8705797	270.8101311	172.0695719	304.4870532	247.9490947	Siphoviridae
scaffold_2180	198.454452	74.48588391	45.8943986	259.8090079	114.5858831	154.5223948	118.1816904	135.5097577	33.46199372	Siphoviridae
scaffold_1803	218.8252468	28.61651933	71.78617974	112.6121128	105.414239	77.55171608	71.17564739	203.4769289	126.390523	Siphoviridae
scaffold_1344	82.60375285	94.42777442	143.2062653	34.00771447	84.74498556	152.1782072	26.51896956	32.66968451	112.0924886	Siphoviridae
scaffold_1389	133.7718728	87.22250107	99.91480052	0	23.75811387	0	28.88853101	8.780139858	0	Siphoviridae
scaffold_3105	302.9685597	5.361711444	12.63990998	25.98567437	17.77576974	13.73784763	9.456272359	30.65664828	33.30876974	Siphoviridae
scaffold_1705	151.1104831	68.22610399	101.9751838	85.22154449	75.78568442	234.2812042	20.67493353	98.52947204	3.972293295	Siphoviridae
scaffold_3135	19.02610674	254.2832686	48.26140119	52.21993619	89.30397075	220.856928	58.5926034	52.36558285	0	Siphoviridae
scaffold_3779	83.76676597	146.3805293	93.46004198	0	74.1427142	0	25.09951858	10.46199625	6.889132488	Siphoviridae
scaffold_5936	188.1180965	33.06213847	103.2731354	240.3547748	155.2828861	232.9586775	123.910015	276.4700232	102.6966081	Siphoviridae
scaffold_3246	242.1750207	17.63314052	64.95165746	342.7281048	255.7600477	402.3831702	205.7068223	280.4083426	93.36055279	Siphoviridae
scaffold_5841	57.81576622	6.548353783	260.5052378	0	0	20.97284781	0	0	9.245589627	Siphoviridae
scaffold_1790	70.25249101	150.5328317	104.2221263	64.92859425	80.75468636	23.40395647	17.18380289	16.71264684	28.88846863	Siphoviridae
scaffold_1612	66.62523985	149.9514374	109.3793667	32.58939699	74.31038203	27.99718669	15.81251832	3.844740247	20.88675293	Siphoviridae
scaffold_187	64.6931059	146.3871629	115.7549209	82.45806641	69.37974226	96.77670343	111.6251529	125.4912763	725.8419127	Siphoviridae
scaffold_1648	222.3280785	44.50492115	60.52941695	141.0308631	73.7739469	118.4169061	140.8828095	245.6572824	232.0109057	Siphoviridae
scaffold_897	208.5496348	65.97544129	52.92445997	199.8448107	67.087161	79.23897376	142.0815073	202.3669254	109.9692369	Siphoviridae
scaffold_3004	223.6645583	56.73611002	47.06086882	76.38139921	46.44398877	47.11065068	117.3585344	157.6944242	100.8735227	Siphoviridae
